hotel,north,major,NA,negative
complex,north,major,NA,negative
opened,north,major,NA,negative
north,north,major,NA,negative
strip,north,major,NA,negative
stratosphere,north,major,NA,negative
proved,north,major,NA,negative
major,north,major,NA,negative
disappointment,north,major,NA,negative
sales,less,rapid,last,negative
growth,less,rapid,last,negative
europe,less,rapid,last,negative
manufacturers,less,rapid,last,negative
will,less,rapid,last,negative
slow,less,rapid,last,negative
less,less,rapid,last,negative
than,less,rapid,last,negative
half,less,rapid,last,negative
rapid,less,rapid,last,negative
percent,less,rapid,last,negative
rate,less,rapid,last,negative
last,less,rapid,last,negative
year,less,rapid,last,negative
said,less,rapid,last,negative
compaq,less,rapid,last,negative
worlds,less,rapid,last,negative
biggest,less,rapid,last,negative
maker,less,rapid,last,negative
personal,less,rapid,last,negative
computers,less,rapid,last,negative
civil,civil,NA,NA,negative
servants,civil,NA,NA,negative
defied,civil,NA,NA,negative
government,civil,NA,NA,negative
order,civil,NA,NA,negative
return,civil,NA,NA,negative
work,civil,NA,NA,negative
wednesday,civil,NA,NA,negative
morning,civil,NA,NA,negative
with,civil,NA,NA,negative
their,civil,NA,NA,negative
leaders,civil,NA,NA,negative
saying,civil,NA,NA,negative
they,civil,NA,NA,negative
would,civil,NA,NA,negative
only,civil,NA,NA,negative
government,civil,NA,NA,negative
committed,civil,NA,NA,negative
addressing,civil,NA,NA,negative
workers,civil,NA,NA,negative
complaints,civil,NA,NA,negative
chinosengwa,unsatisfactori,NA,NA,negative
urged,unsatisfactori,NA,NA,negative
strikers,unsatisfactori,NA,NA,negative
return,unsatisfactori,NA,NA,negative
work,unsatisfactori,NA,NA,negative
thursday,unsatisfactori,NA,NA,negative
added,unsatisfactori,NA,NA,negative
they,unsatisfactori,NA,NA,negative
might,unsatisfactori,NA,NA,negative
walk,unsatisfactori,NA,NA,negative
again,unsatisfactori,NA,NA,negative
negotiations,unsatisfactori,NA,NA,negative
with,unsatisfactori,NA,NA,negative
government,unsatisfactori,NA,NA,negative
scheduled,unsatisfactori,NA,NA,negative
thursday,unsatisfactori,NA,NA,negative
proved,unsatisfactori,NA,NA,negative
unsatisfactory,unsatisfactori,NA,NA,negative
stocks,lower,NA,NA,negative
weaken,lower,NA,NA,negative
profit,lower,NA,NA,negative
taking,lower,NA,NA,negative
lower,lower,NA,NA,negative
bonds,lower,NA,NA,negative
stock,sluggish,NA,NA,negative
prices,sluggish,NA,NA,negative
fell,sluggish,NA,NA,negative
sluggish,sluggish,NA,NA,negative
trading,sluggish,NA,NA,negative
wednesday,sluggish,NA,NA,negative
market,sluggish,NA,NA,negative
pressured,sluggish,NA,NA,negative
profit,sluggish,NA,NA,negative
taking,sluggish,NA,NA,negative
slump,sluggish,NA,NA,negative
bonds,sluggish,NA,NA,negative
jones,industri,NA,NA,negative
industrial,industri,NA,NA,negative
average,industri,NA,NA,negative
down,industri,NA,NA,negative
points,industri,NA,NA,negative
broader,broader,moder,new,negative
market,broader,moder,new,negative
declining,broader,moder,new,negative
issues,broader,moder,new,negative
advances,broader,moder,new,negative
moderate,broader,moder,new,negative
trading,broader,moder,new,negative
million,broader,moder,new,negative
shares,broader,moder,new,negative
york,broader,moder,new,negative
stock,broader,moder,new,negative
exchange,broader,moder,new,negative
nasdaq,nasdaq,composit,american,negative
composite,nasdaq,composit,american,negative
index,nasdaq,composit,american,negative
points,nasdaq,composit,american,negative
american,nasdaq,composit,american,negative
stock,nasdaq,composit,american,negative
exchange,nasdaq,composit,american,negative
index,nasdaq,composit,american,negative
lost,nasdaq,composit,american,negative
suspect,low,low,third,negative
well,low,low,third,negative
remain,low,low,third,negative
drifting,low,low,third,negative
volume,low,low,third,negative
volatility,low,low,third,negative
activity,low,low,third,negative
until,low,low,third,negative
after,low,low,third,negative
labour,low,low,third,negative
sept,low,low,third,negative
after,low,low,third,negative
that,low,low,third,negative
focus,low,low,third,negative
will,low,low,third,negative
third,low,low,third,negative
quarter,low,low,third,negative
earnings,low,low,third,negative
preannouncements,low,low,third,negative
said,low,low,third,negative
ricky,low,low,third,negative
harrington,low,low,third,negative
technical,low,low,third,negative
analyst,low,low,third,negative
interstate,low,low,third,negative
johnson,low,low,third,negative
lane,low,low,third,negative
strike,nation,right,respons,negative
called,nation,right,respons,negative
national,nation,right,respons,negative
mass,nation,right,respons,negative
movement,nation,right,respons,negative
coordination,nation,right,respons,negative
committee,nation,right,respons,negative
nmmcc,nation,right,respons,negative
protest,nation,right,respons,negative
against,nation,right,respons,negative
ruling,nation,right,respons,negative
centre,nation,right,respons,negative
right,nation,right,respons,negative
coalition,nation,right,respons,negative
saying,nation,right,respons,negative
responsible,nation,right,respons,negative
corruption,nation,right,respons,negative
high,nation,right,respons,negative
inflation,nation,right,respons,negative
unemployment,nation,right,respons,negative
himalayan,nation,right,respons,negative
kingdom,nation,right,respons,negative
battle,nuclear,NA,NA,negative
brewing,nuclear,NA,NA,negative
connecticut,nuclear,NA,NA,negative
over,nuclear,NA,NA,negative
going,nuclear,NA,NA,negative
foot,nuclear,NA,NA,negative
bill,nuclear,NA,NA,negative
electricity,nuclear,NA,NA,negative
northeast,nuclear,NA,NA,negative
utilities,nuclear,NA,NA,negative
forced,nuclear,NA,NA,negative
this,nuclear,NA,NA,negative
summer,nuclear,NA,NA,negative
make,nuclear,NA,NA,negative
loss,nuclear,NA,NA,negative
nuclear,nuclear,NA,NA,negative
power,nuclear,NA,NA,negative
plants,nuclear,NA,NA,negative
stake,gener,richard,blumenth,negative
million,gener,richard,blumenth,negative
which,gener,richard,blumenth,negative
states,gener,richard,blumenth,negative
attorney,gener,richard,blumenth,negative
general,gener,richard,blumenth,negative
richard,gener,richard,blumenth,negative
blumenthal,gener,richard,blumenth,negative
vows,gener,richard,blumenth,negative
must,gener,richard,blumenth,negative
paid,gener,richard,blumenth,negative
consumers,gener,richard,blumenth,negative
will,blumenth,utility,nuclear,negative
permit,blumenth,utility,nuclear,negative
strongly,blumenth,utility,nuclear,negative
oppose,blumenth,utility,nuclear,negative
costs,blumenth,utility,nuclear,negative
borne,blumenth,utility,nuclear,negative
customers,blumenth,utility,nuclear,negative
said,blumenth,utility,nuclear,negative
blumenthal,blumenth,utility,nuclear,negative
adding,blumenth,utility,nuclear,negative
that,blumenth,utility,nuclear,negative
problems,blumenth,utility,nuclear,negative
plaguing,blumenth,utility,nuclear,negative
utilitys,blumenth,utility,nuclear,negative
nuclear,blumenth,utility,nuclear,negative
operations,blumenth,utility,nuclear,negative
stemmed,blumenth,utility,nuclear,negative
from,blumenth,utility,nuclear,negative
extraordinary,blumenth,utility,nuclear,negative
mismanagement,blumenth,utility,nuclear,negative
conn,NA,NA,NA,negative
northeast,NA,NA,NA,negative
utilities,NA,NA,NA,negative
face,NA,NA,NA,negative
over,NA,NA,NA,negative
power,NA,NA,NA,negative
costs,NA,NA,NA,negative
bullion,NA,NA,NA,negative
closed,NA,NA,NA,negative
down,NA,NA,NA,negative
from,NA,NA,NA,negative
mondays,NA,NA,NA,negative
close,NA,NA,NA,negative
unnerved,unnerv,NA,NA,negative
german,unnerv,NA,NA,negative
shares,unnerv,NA,NA,negative
drop,unnerv,NA,NA,negative
before,unnerv,NA,NA,negative
buba,unnerv,NA,NA,negative
meeting,unnerv,NA,NA,negative
german,germany,NA,NA,negative
shares,germany,NA,NA,negative
dropped,germany,NA,NA,negative
wednesday,germany,NA,NA,negative
after,germany,NA,NA,negative
closely,germany,NA,NA,negative
watched,germany,NA,NA,negative
business,germany,NA,NA,negative
climate,germany,NA,NA,negative
index,germany,NA,NA,negative
jumped,germany,NA,NA,negative
july,germany,NA,NA,negative
undermining,germany,NA,NA,negative
hopes,germany,NA,NA,negative
germanys,germany,NA,NA,negative
securities,germany,NA,NA,negative
repurchase,germany,NA,NA,negative
rate,germany,NA,NA,negative
thursday,germany,NA,NA,negative
blue,blue,NA,NA,negative
chip,blue,NA,NA,negative
index,blue,NA,NA,negative
ended,blue,NA,NA,negative
floor,blue,NA,NA,negative
dealings,blue,NA,NA,negative
down,blue,NA,NA,negative
points,blue,NA,NA,negative
percent,blue,NA,NA,negative
points,blue,NA,NA,negative
shares,electron,NA,NA,negative
extended,electron,NA,NA,negative
their,electron,NA,NA,negative
losses,electron,NA,NA,negative
post,electron,NA,NA,negative
bourse,electron,NA,NA,negative
electronic,electron,NA,NA,negative
session,electron,NA,NA,negative
that,electron,NA,NA,negative
ibis,electron,NA,NA,negative
index,electron,NA,NA,negative
closed,electron,NA,NA,negative
zimbabwe,NA,NA,NA,negative
strikers,NA,NA,NA,negative
defy,NA,NA,NA,negative
order,NA,NA,NA,negative
return,NA,NA,NA,negative
work,NA,NA,NA,negative
zimbabwean,zimbabwean,civil,rare,negative
civil,zimbabwean,civil,rare,negative
servants,zimbabwean,civil,rare,negative
defied,zimbabwean,civil,rare,negative
wednesday,zimbabwean,civil,rare,negative
government,zimbabwean,civil,rare,negative
order,zimbabwean,civil,rare,negative
rare,zimbabwean,civil,rare,negative
strike,zimbabwean,civil,rare,negative
over,zimbabwean,civil,rare,negative
leaving,zimbabwean,civil,rare,negative
some,zimbabwean,civil,rare,negative
critical,zimbabwean,civil,rare,negative
essential,zimbabwean,civil,rare,negative
services,zimbabwean,civil,rare,negative
partially,zimbabwean,civil,rare,negative
paralysed,zimbabwean,civil,rare,negative
tension,strike,public,influenti,negative
rose,strike,public,influenti,negative
among,strike,public,influenti,negative
striking,strike,public,influenti,negative
workers,strike,public,influenti,negative
during,strike,public,influenti,negative
amid,strike,public,influenti,negative
rumours,strike,public,influenti,negative
that,strike,public,influenti,negative
some,strike,public,influenti,negative
public,strike,public,influenti,negative
service,strike,public,influenti,negative
association,strike,public,influenti,negative
union,strike,public,influenti,negative
leaders,strike,public,influenti,negative
including,strike,public,influenti,negative
influential,strike,public,influenti,negative
executive,strike,public,influenti,negative
secretary,strike,public,influenti,negative
john,strike,public,influenti,negative
makoni,strike,public,influenti,negative
been,strike,public,influenti,negative
arrested,strike,public,influenti,negative
zimbabwes,strike,public,influenti,negative
feared,strike,public,influenti,negative
secret,strike,public,influenti,negative
police,strike,public,influenti,negative
earlier,earlier,mani,southern,negative
makoni,earlier,mani,southern,negative
told,earlier,mani,southern,negative
reporters,earlier,mani,southern,negative
that,earlier,mani,southern,negative
many,earlier,mani,southern,negative
southern,earlier,mani,southern,negative
african,earlier,mani,southern,negative
states,earlier,mani,southern,negative
civil,earlier,mani,southern,negative
servants,earlier,mani,southern,negative
would,earlier,mani,southern,negative
continue,earlier,mani,southern,negative
strike,earlier,mani,southern,negative
that,earlier,mani,southern,negative
began,earlier,mani,southern,negative
tuesday,earlier,mani,southern,negative
left,earlier,mani,southern,negative
only,earlier,mani,southern,negative
senior,earlier,mani,southern,negative
officials,earlier,mani,southern,negative
work,earlier,mani,southern,negative
have,NA,NA,NA,negative
changed,NA,NA,NA,negative
stance,NA,NA,NA,negative
position,psc,public,social,negative
still,psc,public,social,negative
that,psc,public,social,negative
will,psc,public,social,negative
only,psc,public,social,negative
return,psc,public,social,negative
work,psc,public,social,negative
once,psc,public,social,negative
there,psc,public,social,negative
some,psc,public,social,negative
commitment,psc,public,social,negative
that,psc,public,social,negative
public,psc,public,social,negative
services,psc,public,social,negative
commission,psc,public,social,negative
ministry,psc,public,social,negative
public,psc,public,social,negative
service,psc,public,social,negative
labour,psc,public,social,negative
social,psc,public,social,negative
service,psc,public,social,negative
will,psc,public,social,negative
address,psc,public,social,negative
grievances,psc,public,social,negative
said,psc,public,social,negative
rexene,NA,NA,NA,negative
stock,NA,NA,NA,negative
tumbles,NA,NA,NA,negative
after,NA,NA,NA,negative
huntsman,NA,NA,NA,negative
drops,NA,NA,NA,negative
ukraine,ukrain,angri,NA,negative
appeases,ukrain,angri,NA,negative
angry,ukrain,angri,NA,negative
china,ukrain,angri,NA,negative
over,ukrain,angri,NA,negative
taiwan,ukrain,angri,NA,negative
visit,ukrain,angri,NA,negative
ukraine,china,taiwanes,lien,negative
tried,china,taiwanes,lien,negative
soothe,china,taiwanes,lien,negative
chinas,china,taiwanes,lien,negative
anger,china,taiwanes,lien,negative
wednesday,china,taiwanes,lien,negative
over,china,taiwanes,lien,negative
visit,china,taiwanes,lien,negative
taiwanese,china,taiwanes,lien,negative
vice,china,taiwanes,lien,negative
president,china,taiwanes,lien,negative
lien,china,taiwanes,lien,negative
chan,china,taiwanes,lien,negative
affirmed,china,taiwanes,lien,negative
kievs,china,taiwanes,lien,negative
commitment,china,taiwanes,lien,negative
china,china,taiwanes,lien,negative
policy,china,taiwanes,lien,negative
china,plan,econom,NA,negative
already,plan,econom,NA,negative
reacted,plan,econom,NA,negative
visit,plan,econom,NA,negative
scrapping,plan,econom,NA,negative
planned,plan,econom,NA,negative
trip,plan,econom,NA,negative
kiev,plan,econom,NA,negative
delegation,plan,econom,NA,negative
headed,plan,econom,NA,negative
tieying,plan,econom,NA,negative
chairman,plan,econom,NA,negative
state,plan,econom,NA,negative
commission,plan,econom,NA,negative
economic,plan,econom,NA,negative
restructuring,plan,econom,NA,negative
drop,relat,NA,NA,negative
earnings,relat,NA,NA,negative
steel,relat,NA,NA,negative
sector,relat,NA,NA,negative
related,relat,NA,NA,negative
industries,relat,NA,NA,negative
could,relat,NA,NA,negative
only,relat,NA,NA,negative
partially,relat,NA,NA,negative
offset,relat,NA,NA,negative
weak,weak,NA,NA,negative
german,weak,NA,NA,negative
economy,weak,NA,NA,negative
hits,weak,NA,NA,negative
krupp,weak,NA,NA,negative
profits,weak,NA,NA,negative
german,first,weak,NA,negative
steel,first,weak,NA,negative
engineering,first,weak,NA,negative
group,first,weak,NA,negative
fried,first,weak,NA,negative
krupp,first,weak,NA,negative
hoesch,first,weak,NA,negative
krupp,first,weak,NA,negative
said,first,weak,NA,negative
wednesday,first,weak,NA,negative
profits,first,weak,NA,negative
tumbled,first,weak,NA,negative
percent,first,weak,NA,negative
first,first,weak,NA,negative
half,first,weak,NA,negative
weak,first,weak,NA,negative
german,first,weak,NA,negative
economy,first,weak,NA,negative
hurt,first,weak,NA,negative
groups,first,weak,NA,negative
steel,first,weak,NA,negative
business,first,weak,NA,negative
earnings,first,profit,NA,negative
fell,first,profit,NA,negative
million,first,profit,NA,negative
marks,first,profit,NA,negative
million,first,profit,NA,negative
first,first,profit,NA,negative
months,first,profit,NA,negative
year,first,profit,NA,negative
from,first,profit,NA,negative
million,first,profit,NA,negative
marks,first,profit,NA,negative
million,first,profit,NA,negative
year,first,profit,NA,negative
period,first,profit,NA,negative
even,first,profit,NA,negative
though,first,profit,NA,negative
business,first,profit,NA,negative
divisions,first,profit,NA,negative
were,first,profit,NA,negative
profitable,first,profit,NA,negative
decline,unsatisfactori,econom,NA,negative
result,unsatisfactori,econom,NA,negative
unsatisfactory,unsatisfactori,econom,NA,negative
economic,unsatisfactori,econom,NA,negative
development,unsatisfactori,econom,NA,negative
during,unsatisfactori,econom,NA,negative
period,unsatisfactori,econom,NA,negative
under,unsatisfactori,econom,NA,negative
review,unsatisfactori,econom,NA,negative
krupp,unsatisfactori,econom,NA,negative
said,unsatisfactori,econom,NA,negative
washington,more,NA,NA,negative
said,more,NA,NA,negative
earlier,more,NA,NA,negative
this,more,NA,NA,negative
month,more,NA,NA,negative
would,more,NA,NA,negative
slap,more,NA,NA,negative
sanctions,more,NA,NA,negative
companies,more,NA,NA,negative
investing,more,NA,NA,negative
more,more,NA,NA,negative
than,more,NA,NA,negative
million,more,NA,NA,negative
energy,more,NA,NA,negative
projects,more,NA,NA,negative
iran,more,NA,NA,negative
libya,more,NA,NA,negative
calling,more,NA,NA,negative
them,more,NA,NA,negative
supporters,more,NA,NA,negative
terrorism,more,NA,NA,negative
united,last,earli,NA,negative
states,last,earli,NA,negative
condemned,last,earli,NA,negative
turkey,last,earli,NA,negative
iran,last,earli,NA,negative
deal,last,earli,NA,negative
said,last,earli,NA,negative
last,last,earli,NA,negative
week,last,earli,NA,negative
early,last,earli,NA,negative
decide,last,earli,NA,negative
whether,last,earli,NA,negative
punish,last,earli,NA,negative
nato,last,earli,NA,negative
ally,last,earli,NA,negative
turkey,last,earli,NA,negative
american,american,certain,NA,negative
administration,american,certain,NA,negative
shown,american,certain,NA,negative
understanding,american,certain,NA,negative
certain,american,certain,NA,negative
circles,american,certain,NA,negative
america,american,certain,NA,negative
assessing,american,certain,NA,negative
deal,american,certain,NA,negative
negatively,american,certain,NA,negative
said,american,certain,NA,negative
indian,indian,former,ambiti,negative
finance,indian,former,ambiti,negative
minister,indian,former,ambiti,negative
chidambaram,indian,former,ambiti,negative
said,indian,former,ambiti,negative
wednesday,indian,former,ambiti,negative
hoped,indian,former,ambiti,negative
unfolding,indian,former,ambiti,negative
corruption,indian,former,ambiti,negative
scandal,indian,former,ambiti,negative
involving,indian,former,ambiti,negative
former,indian,former,ambiti,negative
minister,indian,former,ambiti,negative
would,indian,former,ambiti,negative
stall,indian,former,ambiti,negative
ambitious,indian,former,ambiti,negative
telephone,indian,former,ambiti,negative
privatisation,indian,former,ambiti,negative
programme,indian,former,ambiti,negative
federal,feder,former,gener,negative
police,feder,former,gener,negative
have,feder,former,gener,negative
filed,feder,former,gener,negative
corruption,feder,former,gener,negative
case,feder,former,gener,negative
against,feder,former,gener,negative
former,feder,former,gener,negative
communications,feder,former,gener,negative
minister,feder,former,gener,negative
sukh,feder,former,gener,negative
oversaw,feder,former,gener,negative
telephone,feder,former,gener,negative
privatisation,feder,former,gener,negative
programme,feder,former,gener,negative
until,feder,former,gener,negative
congress,feder,former,gener,negative
party,feder,former,gener,negative
defeated,feder,former,gener,negative
general,feder,former,gener,negative
elections,feder,former,gener,negative
april,feder,former,gener,negative
separately,postal,sixth,new,negative
thursday,postal,sixth,new,negative
britains,postal,sixth,new,negative
postal,postal,sixth,new,negative
delivery,postal,sixth,new,negative
workers,postal,sixth,new,negative
staged,postal,sixth,new,negative
sixth,postal,sixth,new,negative
series,postal,sixth,new,negative
strikes,postal,sixth,new,negative
protest,postal,sixth,new,negative
working,postal,sixth,new,negative
arrangements,postal,sixth,new,negative
drawn,postal,sixth,new,negative
royal,postal,sixth,new,negative
mail,postal,sixth,new,negative
although,london,next,NA,negative
london,london,next,NA,negative
commuters,london,next,NA,negative
will,london,next,NA,negative
spared,london,next,NA,negative
hour,london,next,NA,negative
strikes,london,next,NA,negative
that,london,next,NA,negative
been,london,next,NA,negative
scheduled,london,next,NA,negative
friday,london,next,NA,negative
next,london,next,NA,negative
tuesday,london,next,NA,negative
rail,london,next,NA,negative
maritime,london,next,NA,negative
transport,london,next,NA,negative
union,london,next,NA,negative
still,london,next,NA,negative
planning,london,next,NA,negative
stage,london,next,NA,negative
hour,london,next,NA,negative
walkout,london,next,NA,negative
friday,london,next,NA,negative
against,london,next,NA,negative
seven,london,next,NA,negative
train,london,next,NA,negative
companies,london,next,NA,negative
down,london,next,NA,negative
britain,london,next,NA,negative
stoppage,busi,NA,NA,negative
expected,busi,NA,NA,negative
cripple,busi,NA,NA,negative
train,busi,NA,NA,negative
services,busi,NA,NA,negative
start,busi,NA,NA,negative
busy,busi,NA,NA,negative
three,busi,NA,NA,negative
holiday,busi,NA,NA,negative
weekend,busi,NA,NA,negative
oklahoma,th,NA,NA,negative
becomes,th,NA,NA,negative
state,th,NA,NA,negative
tobacco,th,NA,NA,negative
industry,th,NA,NA,negative
attorney,nicotin,hook,NA,negative
general,nicotin,hook,NA,negative
drew,nicotin,hook,NA,negative
edmondson,nicotin,hook,NA,negative
democrat,nicotin,hook,NA,negative
accepted,nicotin,hook,NA,negative
campaign,nicotin,hook,NA,negative
contributions,nicotin,hook,NA,negative
from,nicotin,hook,NA,negative
industry,nicotin,hook,NA,negative
said,nicotin,hook,NA,negative
suit,nicotin,hook,NA,negative
alleged,nicotin,hook,NA,negative
tobacco,nicotin,hook,NA,negative
makers,nicotin,hook,NA,negative
misled,nicotin,hook,NA,negative
consumers,nicotin,hook,NA,negative
about,nicotin,hook,NA,negative
health,nicotin,hook,NA,negative
risks,nicotin,hook,NA,negative
smoking,nicotin,hook,NA,negative
manipulated,nicotin,hook,NA,negative
nicotine,nicotin,hook,NA,negative
levels,nicotin,hook,NA,negative
keep,nicotin,hook,NA,negative
smokers,nicotin,hook,NA,negative
hooked,nicotin,hook,NA,negative
cigarettes,nicotin,hook,NA,negative
tobacco,public,NA,NA,negative
manufacturers,public,NA,NA,negative
have,public,NA,NA,negative
deliberately,public,NA,NA,negative
misled,public,NA,NA,negative
public,public,NA,NA,negative
years,public,NA,NA,negative
about,public,NA,NA,negative
devastating,public,NA,NA,negative
impact,public,NA,NA,negative
their,public,NA,NA,negative
product,public,NA,NA,negative
health,public,NA,NA,negative
people,public,NA,NA,negative
said,public,NA,NA,negative
name,nicotin,NA,NA,negative
profits,nicotin,NA,NA,negative
they,nicotin,NA,NA,negative
have,nicotin,NA,NA,negative
secretly,nicotin,NA,NA,negative
manipulated,nicotin,NA,NA,negative
nicotine,nicotin,NA,NA,negative
levels,nicotin,NA,NA,negative
groups,strong,mid,late,negative
shares,strong,mid,late,negative
dipped,strong,mid,late,negative
investors,strong,mid,late,negative
realised,strong,mid,late,negative
profits,strong,mid,late,negative
from,strong,mid,late,negative
strong,strong,mid,late,negative
rise,strong,mid,late,negative
price,strong,mid,late,negative
since,strong,mid,late,negative
july,strong,mid,late,negative
before,strong,mid,late,negative
staging,strong,mid,late,negative
late,strong,mid,late,negative
recovery,strong,mid,late,negative
also,second,more,british,negative
warned,second,more,british,negative
that,second,more,british,negative
earnings,second,more,british,negative
growth,second,more,british,negative
would,second,more,british,negative
slow,second,more,british,negative
second,second,more,british,negative
half,second,more,british,negative
about,second,more,british,negative
percent,second,more,british,negative
bowed,second,more,british,negative
market,second,more,british,negative
pressure,second,more,british,negative
offering,second,more,british,negative
more,second,more,british,negative
details,second,more,british,negative
performance,second,more,british,negative
barings,second,more,british,negative
crisis,second,more,british,negative
torn,second,more,british,negative
british,second,more,british,negative
merchant,second,more,british,negative
bank,second,more,british,negative
bought,second,more,british,negative
last,second,more,british,negative
year,second,more,british,negative
former,former,hardi,amp,negative
talk,former,hardi,amp,negative
show,former,hardi,amp,negative
host,former,hardi,amp,negative
morton,former,hardi,amp,negative
downey,former,hardi,amp,negative
contracted,former,hardi,amp,negative
lung,former,hardi,amp,negative
cancer,former,hardi,amp,negative
planning,former,hardi,amp,negative
tobacco,former,hardi,amp,negative
industry,former,hardi,amp,negative
kansas,former,hardi,amp,negative
city,former,hardi,amp,negative
firm,former,hardi,amp,negative
shook,former,hardi,amp,negative
hardy,former,hardi,amp,negative
bacon,former,hardi,amp,negative
lawyer,former,hardi,amp,negative
said,former,hardi,amp,negative
thursday,former,hardi,amp,negative
very,angri,NA,NA,negative
angry,angri,NA,NA,negative
tobacco,angri,NA,NA,negative
companies,angri,NA,NA,negative
telling,angri,NA,NA,negative
truth,angri,NA,NA,negative
about,angri,NA,NA,negative
nicotine,angri,NA,NA,negative
gold,sleepi,like,britain,negative
drifted,sleepi,like,britain,negative
sleepy,sleepi,like,britain,negative
trading,sleepi,like,britain,negative
thursday,sleepi,like,britain,negative
likely,sleepi,like,britain,negative
remain,sleepi,like,britain,negative
listless,sleepi,like,britain,negative
ahead,sleepi,like,britain,negative
holiday,sleepi,like,britain,negative
weekend,sleepi,like,britain,negative
britain,sleepi,like,britain,negative
hong,sleepi,like,britain,negative
kong,sleepi,like,britain,negative
dealers,sleepi,like,britain,negative
said,sleepi,like,britain,negative
overall,overal,sluggish,weak,negative
growth,overal,sluggish,weak,negative
sluggish,overal,sluggish,weak,negative
manufacturing,overal,sluggish,weak,negative
remains,overal,sluggish,weak,negative
weak,overal,sluggish,weak,negative
retail,overal,sluggish,weak,negative
sales,overal,sluggish,weak,negative
suffered,overal,sluggish,weak,negative
unexpected,overal,sluggish,weak,negative
setback,overal,sluggish,weak,negative
july,overal,sluggish,weak,negative
money,overal,sluggish,weak,negative
supply,overal,sluggish,weak,negative
growth,overal,sluggish,weak,negative
often,overal,sluggish,weak,negative
pointer,overal,sluggish,weak,negative
future,overal,sluggish,weak,negative
inflationary,overal,sluggish,weak,negative
pressures,overal,sluggish,weak,negative
worryingly,overal,sluggish,weak,negative
high,overal,sluggish,weak,negative
british,british,stabl,NA,negative
economy,british,stabl,NA,negative
stable,british,stabl,NA,negative
haunted,british,stabl,NA,negative
spectre,british,stabl,NA,negative
past,british,stabl,NA,negative
there,NA,NA,NA,negative
downside,NA,NA,NA,negative
many,mani,wari,domest,negative
developing,mani,wari,domest,negative
countries,mani,wari,domest,negative
were,mani,wari,domest,negative
also,mani,wari,domest,negative
wary,mani,wari,domest,negative
lowering,mani,wari,domest,negative
tariffs,mani,wari,domest,negative
because,mani,wari,domest,negative
their,mani,wari,domest,negative
domestic,mani,wari,domest,negative
information,mani,wari,domest,negative
technology,mani,wari,domest,negative
industries,mani,wari,domest,negative
were,mani,wari,domest,negative
still,mani,wari,domest,negative
embryonic,mani,wari,domest,negative
stage,mani,wari,domest,negative
basilio,mani,wari,domest,negative
said,mani,wari,domest,negative
theres,NA,NA,NA,negative
concern,NA,NA,NA,negative
there,NA,NA,NA,negative
told,NA,NA,NA,negative
news,NA,NA,NA,negative
conference,NA,NA,NA,negative
senior,senior,u,common,negative
asia,senior,u,common,negative
pacific,senior,u,common,negative
officials,senior,u,common,negative
said,senior,u,common,negative
thursday,senior,u,common,negative
they,senior,u,common,negative
rejected,senior,u,common,negative
proposal,senior,u,common,negative
common,senior,u,common,negative
stance,senior,u,common,negative
information,senior,u,common,negative
technology,senior,u,common,negative
trade,senior,u,common,negative
liberalisation,senior,u,common,negative
because,senior,u,common,negative
they,senior,u,common,negative
wanted,senior,u,common,negative
more,senior,u,common,negative
details,senior,u,common,negative
antonio,senior,southern,philippin,negative
basilio,senior,southern,philippin,negative
philippines,senior,southern,philippin,negative
deputy,senior,southern,philippin,negative
chairman,senior,southern,philippin,negative
apec,senior,southern,philippin,negative
senior,senior,southern,philippin,negative
officials,senior,southern,philippin,negative
meeting,senior,southern,philippin,negative
this,senior,southern,philippin,negative
southern,senior,southern,philippin,negative
philippine,senior,southern,philippin,negative
city,senior,southern,philippin,negative
said,senior,southern,philippin,negative
proposal,senior,southern,philippin,negative
general,senior,southern,philippin,negative
failed,senior,southern,philippin,negative
detail,senior,southern,philippin,negative
specific,senior,southern,philippin,negative
product,senior,southern,philippin,negative
lines,senior,southern,philippin,negative
timeframe,senior,southern,philippin,negative
tariff,senior,southern,philippin,negative
reductions,senior,southern,philippin,negative
figures,unchang,previou,gross,negative
which,unchang,previou,gross,negative
were,unchang,previou,gross,negative
unchanged,unchang,previou,gross,negative
from,unchang,previou,gross,negative
previous,unchang,previou,gross,negative
official,unchang,previou,gross,negative
estimate,unchang,previou,gross,negative
showed,unchang,previou,gross,negative
growth,unchang,previou,gross,negative
gross,unchang,previou,gross,negative
domestic,unchang,previou,gross,negative
product,unchang,previou,gross,negative
been,unchang,previou,gross,negative
hampered,unchang,previou,gross,negative
companies,unchang,previou,gross,negative
reducing,unchang,previou,gross,negative
stockpiles,unchang,previou,gross,negative
unsold,unchang,previou,gross,negative
goods,unchang,previou,gross,negative
rather,unchang,previou,gross,negative
than,unchang,previou,gross,negative
stepping,unchang,previou,gross,negative
production,unchang,previou,gross,negative
some,korea,NA,NA,negative
analysts,korea,NA,NA,negative
said,korea,NA,NA,negative
markets,korea,NA,NA,negative
downturn,korea,NA,NA,negative
closely,korea,NA,NA,negative
linked,korea,NA,NA,negative
slowdown,korea,NA,NA,negative
south,korea,NA,NA,negative
koreas,korea,NA,NA,negative
economy,korea,NA,NA,negative
could,korea,NA,NA,negative
fixed,korea,NA,NA,negative
tinkering,korea,NA,NA,negative
with,korea,NA,NA,negative
trading,korea,NA,NA,negative
