area,true,No,6,1,3,negative
lift,true,No,6,1,3,negative
intern,true,No,6,1,3,negative
donor,true,No,6,1,3,negative
fail,true,No,6,1,3,negative
disburs,true,No,6,1,3,negative
econom,true,No,6,1,3,negative
foreign,true,No,6,1,3,negative
diplomat,true,No,6,1,3,negative
said,true,No,6,1,3,negative
tuesdai,true,No,6,1,3,negative
within,false,No,4,1,1,negative
week,false,No,4,1,1,negative
palestinian,false,No,4,1,1,negative
author,false,No,4,1,1,negative
face,false,No,4,1,1,negative
liquid,false,No,4,1,1,negative
crisi,false,No,4,1,1,negative
financi,false,No,4,1,1,negative
collaps,false,No,4,1,1,negative
said,false,No,4,1,1,negative
terj,false,No,4,1,1,negative
larsen,false,No,4,1,1,negative
special,false,No,4,1,1,negative
envoi,false,No,4,1,1,negative
west,false,No,4,1,1,negative
bank,false,No,4,1,1,negative
gaza,false,No,4,1,1,negative
strip,false,No,4,1,1,negative
isra,false,No,1,0,1,negative
share,false,No,1,0,1,negative
declin,false,No,1,0,1,negative
sale,false,No,1,0,1,negative
fund,false,No,1,0,1,negative
isra,false,No,4,0,0,negative
share,false,No,4,0,0,negative
close,false,No,4,0,0,negative
lower,false,No,4,0,0,negative
across,false,No,4,0,0,negative
board,false,No,4,0,0,negative
dull,false,No,4,0,0,negative
trade,false,No,4,0,0,negative
tuesdai,false,No,4,0,0,negative
provid,false,No,4,0,0,negative
fund,false,No,4,0,0,negative
resum,false,No,4,0,0,negative
sell,false,No,4,0,0,negative
trader,false,No,4,0,0,negative
said,false,No,4,0,0,negative
benchmark,true,No,3,0,1,negative
mishtanim,true,No,3,0,1,negative
index,true,No,3,0,1,negative
share,true,No,3,0,1,negative
fell,true,No,3,0,1,negative
point,true,No,3,0,1,negative
percent,true,No,3,0,1,negative
share,true,No,3,0,1,negative
turnov,true,No,3,0,1,negative
million,true,No,3,0,1,negative
shekel,true,No,3,0,1,negative
unchang,true,No,3,0,1,negative
from,true,No,3,0,1,negative
mondai,true,No,3,0,1,negative
maof,false,No,1,0,0,negative
index,false,No,1,0,0,negative
fell,false,No,1,0,0,negative
percent,false,No,1,0,0,negative
activ,false,No,2,1,1,negative
veri,false,No,2,1,1,negative
market,false,No,2,1,1,negative
look,false,No,2,1,1,negative
realli,false,No,2,1,1,negative
turkei,false,No,0,0,0,negative
budget,false,No,0,0,0,negative
deficit,false,No,0,0,0,negative
keep,false,No,0,0,0,negative
pressur,false,No,0,0,0,negative
coalit,false,No,0,0,0,negative
sharp,false,No,2,0,1,negative
rise,false,No,2,0,1,negative
turkei,false,No,2,0,1,negative
januari,false,No,2,0,1,negative
juli,false,No,2,0,1,negative
budget,false,No,2,0,1,negative
deficit,false,No,2,0,1,negative
maintain,false,No,2,0,1,negative
pressur,false,No,2,0,1,negative
govern,false,No,2,0,1,negative
rein,false,No,2,0,1,negative
spend,false,No,2,0,1,negative
reduc,false,No,2,0,1,negative
interest,false,No,2,0,1,negative
payment,false,No,2,0,1,negative
burden,false,No,2,0,1,negative
analyst,false,No,2,0,1,negative
said,false,No,2,0,1,negative
tuesdai,false,No,2,0,1,negative
deficit,false,No,3,0,2,negative
increas,false,No,3,0,2,negative
acceler,false,No,3,0,2,negative
last,false,No,3,0,2,negative
part,false,No,3,0,2,negative
year,false,No,3,0,2,negative
from,false,No,3,0,2,negative
septemb,false,No,3,0,2,negative
when,false,No,3,0,2,negative
market,false,No,3,0,2,negative
volatil,false,No,3,0,2,negative
said,false,No,3,0,2,negative
seyhun,false,No,3,0,2,negative
director,false,No,3,0,2,negative
research,false,No,3,0,2,negative
secur,false,No,3,0,2,negative
compani,false,No,1,0,0,negative
partner,false,No,1,0,0,negative
have,false,No,1,0,0,negative
identifi,false,No,1,0,0,negative
five,false,No,1,0,0,negative
trillion,false,No,1,0,0,negative
cubic,false,No,1,0,0,negative
feet,false,No,1,0,0,negative
area,false,No,1,0,0,negative
that,false,No,1,0,0,negative
could,false,No,1,0,0,negative
just,false,No,1,0,0,negative
iceberg,false,No,1,0,0,negative
isra,true,No,1,0,1,negative
blitz,true,No,1,0,1,negative
hurt,true,No,1,0,1,negative
lebanon,true,No,1,0,1,negative
economi,true,No,1,0,1,negative
report,true,No,1,0,1,negative
lebanon,true,No,4,0,0,negative
econom,true,No,4,0,0,negative
activ,true,No,4,0,0,negative
stagnat,true,No,4,0,0,negative
isra,true,No,4,0,0,negative
blitz,true,No,4,0,0,negative
april,true,No,4,0,0,negative
that,true,No,4,0,0,negative
caus,true,No,4,0,0,negative
million,true,No,4,0,0,negative
damag,true,No,4,0,0,negative
lead,true,No,4,0,0,negative
beirut,true,No,4,0,0,negative
bank,true,No,4,0,0,negative
said,true,No,4,0,0,negative
tuesdai,true,No,4,0,0,negative
aggreg,true,No,7,1,1,negative
econom,true,No,7,1,1,negative
activ,true,No,7,1,1,negative
remark,true,No,7,1,1,negative
isra,true,No,7,1,1,negative
aggress,true,No,7,1,1,negative
against,true,No,7,1,1,negative
lebanon,true,No,7,1,1,negative
dure,true,No,7,1,1,negative
april,true,No,7,1,1,negative
that,true,No,7,1,1,negative
result,true,No,7,1,1,negative
greater,true,No,7,1,1,negative
degre,true,No,7,1,1,negative
stagnat,true,No,7,1,1,negative
fransabank,true,No,7,1,1,negative
said,true,No,7,1,1,negative
econom,true,No,7,1,1,negative
report,true,No,7,1,1,negative
second,true,No,7,1,1,negative
quarter,true,No,7,1,1,negative
base,true,No,5,0,3,negative
some,true,No,5,0,3,negative
these,true,No,5,0,3,negative
unfavor,true,No,5,0,3,negative
econom,true,No,5,0,3,negative
condit,true,No,5,0,3,negative
sever,true,No,5,0,3,negative
domest,true,No,5,0,3,negative
foreign,true,No,5,0,3,negative
expert,true,No,5,0,3,negative
estim,true,No,5,0,3,negative
lebanon,true,No,5,0,3,negative
growth,true,No,5,0,3,negative
rate,true,No,5,0,3,negative
nearli,true,No,5,0,3,negative
percent,true,No,5,0,3,negative
year,true,No,5,0,3,negative
half,true,No,5,0,3,negative
level,true,No,5,0,3,negative
bank,true,No,5,0,3,negative
bank,true,No,6,0,3,negative
said,true,No,6,0,3,negative
econom,true,No,6,0,3,negative
slowdown,true,No,6,0,3,negative
also,true,No,6,0,3,negative
result,true,No,6,0,3,negative
poor,true,No,6,0,3,negative
perform,true,No,6,0,3,negative
some,true,No,6,0,3,negative
influenti,true,No,6,0,3,negative
sector,true,No,6,0,3,negative
slower,true,No,6,0,3,negative
capit,true,No,6,0,3,negative
inflow,true,No,6,0,3,negative
accompani,true,No,6,0,3,negative
upsurg,true,No,6,0,3,negative
public,true,No,6,0,3,negative
debt,true,No,6,0,3,negative
that,true,No,6,0,3,negative
curtail,true,No,6,0,3,negative
privat,true,No,6,0,3,negative
sector,true,No,6,0,3,negative
abil,true,No,6,0,3,negative
acquir,true,No,6,0,3,negative
invest,true,No,6,0,3,negative
fund,true,No,6,0,3,negative
said,false,No,3,0,1,negative
april,false,No,3,0,1,negative
oper,false,No,3,0,1,negative
caus,false,No,3,0,1,negative
million,false,No,3,0,1,negative
damag,false,No,3,0,1,negative
infrastructur,false,No,3,0,1,negative
like,false,No,3,0,1,negative
electr,false,No,3,0,1,negative
telecommun,false,No,3,0,1,negative
water,false,No,3,0,1,negative
road,false,No,3,0,1,negative
network,false,No,3,0,1,negative
agricultur,false,No,3,0,1,negative
industri,false,No,3,0,1,negative
trade,false,No,3,0,1,negative
enterpris,false,No,3,0,1,negative
along,false,No,3,0,1,negative
with,false,No,3,0,1,negative
hous,false,No,3,0,1,negative
commerci,false,No,3,0,1,negative
unit,false,No,3,0,1,negative
show,true,No,2,0,0,negative
that,true,No,2,0,0,negative
unilater,true,No,2,0,0,negative
move,true,No,2,0,0,negative
cannot,true,No,2,0,0,negative
isol,true,No,2,0,0,negative
iranian,true,No,2,0,0,negative
industri,true,No,2,0,0,negative
aviat,false,Yes,3,1,1,negative
pioneer,false,Yes,3,1,1,negative
found,false,Yes,3,1,1,negative
went,false,Yes,3,1,1,negative
bankrupt,false,Yes,3,1,1,negative
after,false,Yes,3,1,1,negative
year,false,Yes,3,1,1,negative
after,false,Yes,3,1,1,negative
bomb,false,Yes,3,1,1,negative
brought,false,Yes,3,1,1,negative
down,false,Yes,3,1,1,negative
plane,false,Yes,3,1,1,negative
lockerbi,false,Yes,3,1,1,negative
scotland,false,Yes,3,1,1,negative
kill,false,Yes,3,1,1,negative
peopl,false,Yes,3,1,1,negative
japanes,false,No,1,0,0,negative
kidnap,false,No,1,0,0,negative
victim,false,No,1,0,0,negative
captiv,false,No,1,0,0,negative
harrow,false,No,1,0,0,negative
japanes,false,No,2,0,0,negative
electron,false,No,2,0,0,negative
execut,false,No,2,0,0,negative
kidnap,false,No,2,0,0,negative
mexico,false,No,2,0,0,negative
describ,false,No,2,0,0,negative
nine,false,No,2,0,0,negative
ordeal,false,No,2,0,0,negative
tuesdai,false,No,2,0,0,negative
harrow,false,No,2,0,0,negative
said,false,No,2,0,0,negative
look,false,No,2,0,0,negative
forward,false,No,2,0,0,negative
some,false,No,2,0,0,negative
rest,false,No,2,0,0,negative
freedom,false,No,2,0,0,negative
took,false,No,3,1,1,negative
tremend,false,No,3,1,1,negative
toll,false,No,3,1,1,negative
physic,false,No,3,1,1,negative
emotion,false,No,3,1,1,negative
intellectu,false,No,3,1,1,negative
told,false,No,3,1,1,negative
confer,false,No,3,1,1,negative
sanyo,false,No,3,1,1,negative
diego,false,No,3,1,1,negative
facil,false,No,3,1,1,negative
tuesdai,false,No,3,1,1,negative
orang,true,No,3,0,4,negative
counti,true,No,3,0,4,negative
calif,true,No,3,0,4,negative
former,true,No,3,0,4,negative
treasur,true,No,3,0,4,negative
robert,true,No,3,0,4,negative
citron,true,No,3,0,4,negative
testifi,true,No,3,0,4,negative
tuesdai,true,No,3,0,4,negative
that,true,No,3,0,4,negative
never,true,No,3,0,4,negative
discuss,true,No,3,0,4,negative
with,true,No,3,0,4,negative
counti,true,No,3,0,4,negative
former,true,No,3,0,4,negative
budget,true,No,3,0,4,negative
director,true,No,3,0,4,negative
alleg,true,No,3,0,4,negative
scheme,true,No,3,0,4,negative
divert,true,No,3,0,4,negative
fund,true,No,3,0,4,negative
from,true,No,3,0,4,negative
citi,true,No,3,0,4,negative
school,true,No,3,0,4,negative
former,true,No,3,1,2,negative
budget,true,No,3,1,2,negative
director,true,No,3,1,2,negative
ronald,true,No,3,1,2,negative
rubino,true,No,3,1,2,negative
indict,true,No,3,1,2,negative
counti,true,No,3,1,2,negative
grand,true,No,3,1,2,negative
juri,true,No,3,1,2,negative
decemb,true,No,3,1,2,negative
allegedli,true,No,3,1,2,negative
citron,true,No,3,1,2,negative
divert,true,No,3,1,2,negative
fund,true,No,3,1,2,negative
from,true,No,3,1,2,negative
other,true,No,3,1,2,negative
govern,true,No,3,1,2,negative
agenc,true,No,3,1,2,negative
counti,true,No,3,1,2,negative
benefit,true,No,3,1,2,negative
rubino,true,No,0,0,0,negative
deni,true,No,0,0,0,negative
wrongdo,true,No,0,0,0,negative
face,true,No,0,0,0,negative
nine,true,No,0,0,0,negative
year,true,No,0,0,0,negative
prison,true,No,0,0,0,negative
convict,true,No,0,0,0,negative
feloni,true,No,0,0,0,negative
count,true,No,0,0,0,negative
dure,true,No,3,0,3,negative
eargerli,true,No,3,0,3,negative
await,true,No,3,0,3,negative
testimoni,true,No,3,0,3,negative
tuesdai,true,No,3,0,3,negative
citron,true,No,3,0,3,negative
told,true,No,3,0,3,negative
juri,true,No,3,0,3,negative
tell,true,No,3,0,3,negative
rubino,true,No,3,0,3,negative
about,true,No,3,0,3,negative
alleg,true,No,3,0,3,negative
transfer,true,No,3,0,3,negative
fund,true,No,3,0,3,negative
alleg,true,No,3,0,3,negative
manipul,true,No,3,0,3,negative
interest,true,No,3,0,3,negative
rate,true,No,3,0,3,negative
counti,true,No,3,0,3,negative
invest,true,No,3,0,3,negative
portfolio,true,No,3,0,3,negative
citron,false,No,4,2,1,negative
testifi,false,No,4,2,1,negative
that,false,No,4,2,1,negative
merril,false,No,4,2,1,negative
lynch,false,No,4,2,1,negative
bond,false,No,4,2,1,negative
salesman,false,No,4,2,1,negative
michael,false,No,4,2,1,negative
stamenson,false,No,4,2,1,negative
well,false,No,4,2,1,negative
awar,false,No,4,2,1,negative
alleg,false,No,4,2,1,negative
action,false,No,4,2,1,negative
commerc,false,No,0,1,0,negative
depart,false,No,0,1,0,negative
report,false,No,0,1,0,negative
unit,false,No,0,1,0,negative
state,false,No,0,1,0,negative
trade,false,No,0,1,0,negative
shrank,false,No,0,1,0,negative
percent,false,No,0,1,0,negative
june,false,No,0,1,0,negative
import,false,No,0,1,0,negative
merchandis,false,No,0,1,0,negative
petroleum,false,No,0,1,0,negative
fell,false,No,0,1,0,negative
sharpli,false,No,0,1,0,negative
while,false,No,3,0,0,negative
trade,false,No,3,0,0,negative
shortfal,false,No,3,0,0,negative
with,false,No,3,0,0,negative
japan,false,No,3,0,0,negative
rose,false,No,3,0,0,negative
percent,false,No,3,0,0,negative
june,false,No,3,0,0,negative
second,false,No,3,0,0,negative
quarter,false,No,3,0,0,negative
deficit,false,No,3,0,0,negative
billion,false,No,3,0,0,negative
with,false,No,3,0,0,negative
japan,false,No,3,0,0,negative
smallest,false,No,3,0,0,negative
quarterli,false,No,3,0,0,negative
deficit,false,No,3,0,0,negative
five,false,No,3,0,0,negative
year,false,No,3,0,0,negative
huntsman,false,No,1,0,0,negative
corp,false,No,1,0,0,negative
drop,false,No,1,0,0,negative
million,false,No,1,0,0,negative
rexen,false,No,1,0,0,negative
huntsman,false,No,3,0,0,negative
corp,false,No,3,0,0,negative
tuesdai,false,No,3,0,0,negative
drop,false,No,3,0,0,negative
million,false,No,3,0,0,negative
rexen,false,No,3,0,0,negative
corp,false,No,3,0,0,negative
after,false,No,3,0,0,negative
spurn,false,No,3,0,0,negative
twice,false,No,3,0,0,negative
dalla,false,No,3,0,0,negative
base,false,No,3,0,0,negative
chemic,false,No,3,0,0,negative
firm,false,No,3,0,0,negative
huntsman,true,No,3,0,0,negative
which,true,No,3,0,0,negative
largest,true,No,3,0,0,negative
privat,true,No,3,0,0,negative
held,true,No,3,0,0,negative
chemic,true,No,3,0,0,negative
compani,true,No,3,0,0,negative
countri,true,No,3,0,0,negative
also,true,No,3,0,0,negative
said,true,No,3,0,0,negative
would,true,No,3,0,0,negative
pursu,true,No,3,0,0,negative
hostil,true,No,3,0,0,negative
tender,true,No,3,0,0,negative
offer,true,No,3,0,0,negative
rexen,true,No,3,0,0,negative
move,true,No,3,0,0,negative
that,true,No,3,0,0,negative
been,true,No,3,0,0,negative
anticip,true,No,3,0,0,negative
some,true,No,3,0,0,negative
wall,true,No,3,0,0,negative
street,true,No,3,0,0,negative
takeov,true,No,3,0,0,negative
trader,true,No,3,0,0,negative
nation,false,No,1,0,0,negative
semiconductor,false,No,1,0,0,negative
corp,false,No,1,0,0,negative
said,false,No,1,0,0,negative
tuesdai,false,No,1,0,0,negative
headquart,false,No,1,0,0,negative
work,false,No,1,0,0,negative
forc,false,No,1,0,0,negative
peopl,false,No,1,0,0,negative
dick,false,No,1,1,1,negative
wilson,false,No,1,1,1,negative
vice,false,No,1,1,1,negative
presid,false,No,1,1,1,negative
human,false,No,1,1,1,negative
resourc,false,No,1,1,1,negative
said,false,No,1,1,1,negative
cutback,false,No,1,1,1,negative
were,false,No,1,1,1,negative
attempt,false,No,1,1,1,negative
cost,false,No,1,1,1,negative
well,false,No,1,1,1,negative
central,false,No,1,1,1,negative
compani,false,No,1,1,1,negative
oper,false,No,1,1,1,negative
nation,false,No,1,0,0,negative
semiconductor,false,No,1,0,0,negative
worker,false,No,1,0,0,negative
compuserv,false,No,0,0,0,negative
report,false,No,0,0,0,negative
loss,false,No,0,0,0,negative
work,false,No,0,0,0,negative
forc,false,No,0,0,0,negative
compuserv,true,No,3,1,0,negative
onlin,true,No,3,1,0,negative
servic,true,No,3,1,0,negative
tuesdai,true,No,3,1,0,negative
report,true,No,3,1,0,negative
million,true,No,3,1,0,negative
fiscal,true,No,3,1,0,negative
first,true,No,3,1,0,negative
quarter,true,No,3,1,0,negative
loss,true,No,3,1,0,negative
said,true,No,3,1,0,negative
would,true,No,3,1,0,negative
percent,true,No,3,1,0,negative
work,true,No,3,1,0,negative
forc,true,No,3,1,0,negative
part,true,No,3,1,0,negative
million,true,No,3,1,0,negative
cost,true,No,3,1,0,negative
programm,true,No,3,1,0,negative
consum,false,No,1,0,1,negative
report,false,No,1,0,1,negative
find,false,No,1,0,1,negative
sport,false,No,1,0,1,negative
util,false,No,1,0,1,negative
unsaf,false,No,1,0,1,negative
consum,true,No,3,2,2,negative
report,true,No,3,2,2,negative
magazin,true,No,3,2,2,negative
slap,true,No,3,2,2,negative
accept,true,No,3,2,2,negative
label,true,No,3,2,2,negative
sport,true,No,3,2,2,negative
util,true,No,3,2,2,negative
vehicl,true,No,3,2,2,negative
tuesdai,true,No,3,2,2,negative
light,true,No,3,2,2,negative
truck,true,No,3,2,2,negative
have,true,No,3,2,2,negative
great,true,No,3,2,2,negative
tendenc,true,No,3,2,2,negative
roll,true,No,3,2,2,negative
over,true,No,3,2,2,negative
certain,true,No,3,2,2,negative
situat,true,No,3,2,2,negative
magazin,false,Yes,1,0,0,negative
said,false,Yes,1,0,0,negative
model,false,Yes,1,0,0,negative
isuzu,false,Yes,1,0,0,negative
trooper,false,Yes,1,0,0,negative
made,false,Yes,1,0,0,negative
isuzu,false,Yes,1,0,0,negative
motor,false,Yes,1,0,0,negative
acura,false,Yes,1,0,0,negative
also,false,Yes,1,0,0,negative
made,false,Yes,1,0,0,negative
isuzu,false,Yes,1,0,0,negative
sold,false,Yes,1,0,0,negative
honda,false,Yes,1,0,0,negative
motor,false,Yes,1,0,0,negative
were,false,Yes,1,0,0,negative
danger,false,Yes,1,0,0,negative
consum,false,Yes,1,0,0,negative
becaus,false,Yes,1,0,0,negative
thei,false,Yes,1,0,0,negative
high,false,Yes,1,0,0,negative
wheel,false,Yes,1,0,0,negative
road,false,Yes,1,0,0,negative
test,false,Yes,1,0,0,negative
widespread,false,No,2,0,0,negative
aflatoxin,false,No,2,0,0,negative
found,false,No,2,0,0,negative
south,false,No,2,0,0,negative
texa,false,No,2,0,0,negative
corn,false,No,2,0,0,negative
aflatoxin,true,No,3,0,0,negative
potent,true,No,3,0,0,negative
carcinogen,true,No,3,0,0,negative
been,true,No,3,0,0,negative
discov,true,No,3,0,0,negative
much,true,No,3,0,0,negative
corn,true,No,3,0,0,negative
harvest,true,No,3,0,0,negative
along,true,No,3,0,0,negative
texa,true,No,3,0,0,negative
gulf,true,No,3,0,0,negative
coast,true,No,3,0,0,negative
texa,true,No,3,0,0,negative
grain,true,No,3,0,0,negative
sourc,true,No,3,0,0,negative
said,true,No,3,0,0,negative
more,true,No,3,0,0,negative
found,true,No,3,0,0,negative
harvest,true,No,3,0,0,negative
move,true,No,3,0,0,negative
north,true,No,3,0,0,negative
high,false,No,3,0,0,negative
level,false,No,3,0,0,negative
contamin,false,No,3,0,0,negative
seriou,false,No,3,0,0,negative
said,false,No,3,0,0,negative
georg,false,No,3,0,0,negative
latim,false,No,3,0,0,negative
texa,false,No,3,0,0,negative
state,false,No,3,0,0,negative
chemist,false,No,3,0,0,negative
base,false,No,3,0,0,negative
colleg,false,No,3,0,0,negative
station,false,No,3,0,0,negative
level,false,No,1,0,0,negative
aflatoxin,false,No,1,0,0,negative
consider,false,No,1,0,0,negative
concern,false,No,1,0,0,negative
throughout,false,No,1,0,0,negative
texa,false,No,1,0,0,negative
recreat,false,No,1,0,0,negative
boater,false,No,1,0,0,negative
have,false,No,1,0,0,negative
complain,false,No,1,0,0,negative
that,false,No,1,0,0,negative
govern,false,No,1,0,0,negative
fuel,false,No,1,0,0,negative
programm,false,No,1,0,0,negative
caus,false,No,1,0,0,negative
fuel,false,No,1,0,0,negative
shortag,false,No,1,0,0,negative
safeti,false,No,1,0,0,negative
problem,false,No,1,0,0,negative
some,true,No,2,0,1,negative
analyst,true,No,2,0,1,negative
said,true,No,2,0,1,negative
that,true,No,2,0,1,negative
while,true,No,2,0,1,negative
polici,true,No,2,0,1,negative
maker,true,No,2,0,1,negative
resist,true,No,2,0,1,negative
pressur,true,No,2,0,1,negative
summer,true,No,2,0,1,negative
rais,true,No,2,0,1,negative
short,true,No,2,0,1,negative
term,true,No,2,0,1,negative
rate,true,No,2,0,1,negative
econom,true,No,2,0,1,negative
data,true,No,2,0,1,negative
over,true,No,2,0,1,negative
come,true,No,2,0,1,negative
week,true,No,2,0,1,negative
forc,true,No,2,0,1,negative
them,true,No,2,0,1,negative
rais,true,No,2,0,1,negative
rate,true,No,2,0,1,negative
later,true,No,2,0,1,negative
year,true,No,2,0,1,negative
teamster,false,No,0,0,1,negative
strike,false,No,0,0,1,negative
hertz,false,No,0,0,1,negative
ahead,false,No,0,0,1,negative
chicago,false,No,0,0,1,negative
convent,false,No,0,0,1,negative
three,false,No,2,0,0,negative
hundr,false,No,2,0,0,negative
employe,false,No,2,0,0,negative
rental,false,No,2,0,0,negative
giant,false,No,2,0,0,negative
hertz,false,No,2,0,0,negative
corp,false,No,2,0,0,negative
went,false,No,2,0,0,negative
strike,false,No,2,0,0,negative
just,false,No,2,0,0,negative
week,false,No,2,0,0,negative
befor,false,No,2,0,0,negative
democrat,false,No,2,0,0,negative
nation,false,No,2,0,0,negative
convent,false,No,2,0,0,negative
begin,false,No,2,0,0,negative
here,false,No,2,0,0,negative
more,false,No,3,0,1,negative
than,false,No,3,0,1,negative
peopl,false,No,3,0,1,negative
expect,false,No,3,0,1,negative
descend,false,No,3,0,1,negative
chicago,false,No,3,0,1,negative
next,false,No,3,0,1,negative
week,false,No,3,0,1,negative
convent,false,No,3,0,1,negative
novel,true,Yes,6,0,1,negative
been,true,Yes,6,0,1,negative
leader,true,Yes,6,0,1,negative
sinc,true,Yes,6,0,1,negative
convent,true,Yes,6,0,1,negative
network,true,Yes,6,0,1,negative
softwar,true,Yes,6,0,1,negative
fallen,true,Yes,6,0,1,negative
behind,true,Yes,6,0,1,negative
netscap,true,Yes,6,0,1,negative
commun,true,Yes,6,0,1,negative
corp,true,Yes,6,0,1,negative
microsoft,true,Yes,6,0,1,negative
corp,true,Yes,6,0,1,negative
competit,true,Yes,6,0,1,negative
intranet,true,Yes,6,0,1,negative
privat,true,Yes,6,0,1,negative
network,true,Yes,6,0,1,negative
which,true,Yes,6,0,1,negative
function,true,Yes,6,0,1,negative
like,true,Yes,6,0,1,negative
internet,true,Yes,6,0,1,negative
kiwi,false,No,2,0,1,negative
about,false,No,2,0,1,negative
percent,false,No,2,0,1,negative
flight,false,No,2,0,1,negative
late,false,No,2,0,1,negative
june,false,No,2,0,1,negative
after,false,No,2,0,1,negative
examin,false,No,2,0,1,negative
agenc,false,No,2,0,1,negative
reveal,false,No,2,0,1,negative
problem,false,No,2,0,1,negative
involv,false,No,2,0,1,negative
pilot,false,No,2,0,1,negative
train,false,No,2,0,1,negative
record,false,No,2,0,1,negative
airlin,false,No,2,0,1,negative
analyst,true,No,1,1,0,negative
believ,true,No,1,1,0,negative
comput,true,No,1,1,0,negative
sold,true,No,1,1,0,negative
well,true,No,1,1,0,negative
through,true,No,1,1,0,negative
gatewai,true,No,1,1,0,negative
tradit,true,No,1,1,0,negative
mail,true,No,1,1,0,negative
order,true,No,1,1,0,negative
busi,true,No,1,1,0,negative
compani,false,No,3,0,1,negative
behind,false,No,3,0,1,negative
rival,false,No,3,0,1,negative
gener,false,No,3,0,1,negative
motor,false,No,3,0,1,negative
corp,false,No,3,0,1,negative
ford,false,No,3,0,1,negative
motor,false,No,3,0,1,negative
expand,false,No,3,0,1,negative
oversea,false,No,3,0,1,negative
anoth,true,No,0,0,0,negative
liabil,true,No,0,0,0,negative
challeng,true,No,0,0,0,negative
tobacco,true,No,0,0,0,negative
industri,true,No,0,0,0,negative
head,true,No,0,0,0,negative
toward,true,No,0,0,0,negative
decis,true,No,0,0,0,negative
court,true,No,0,0,0,negative
tuesdai,true,No,0,0,0,negative
from,true,No,0,0,0,negative
famili,true,No,0,0,0,negative
began,true,No,0,0,0,negative
smoke,true,No,0,0,0,negative
lung,true,No,0,0,0,negative
cancer,true,No,0,0,0,negative
year,true,No,0,0,0,negative
later,true,No,0,0,0,negative
widow,false,No,3,0,0,negative
three,false,No,3,0,0,negative
teenag,false,No,3,0,0,negative
children,false,No,3,0,0,negative
richard,false,No,3,0,0,negative
roger,false,No,3,0,0,negative
indianapoli,false,No,3,0,0,negative
lawyer,false,No,3,0,0,negative
seek,false,No,3,0,0,negative
unspecifi,false,No,3,0,0,negative
damag,false,No,3,0,0,negative
weaker,false,No,2,0,1,negative
import,false,No,2,0,1,negative
shrink,false,No,2,0,1,negative
june,false,No,2,0,1,negative
trade,false,No,2,0,1,negative
lower,true,No,3,1,1,negative
import,true,No,3,1,1,negative
shrank,true,No,3,1,1,negative
trade,true,No,3,1,1,negative
deficit,true,No,3,1,1,negative
dramat,true,No,3,1,1,negative
june,true,No,3,1,1,negative
commerc,true,No,3,1,1,negative
depart,true,No,3,1,1,negative
said,true,No,3,1,1,negative
tuesdai,true,No,3,1,1,negative
bolster,true,No,3,1,1,negative
impress,true,No,3,1,1,negative
gradual,true,No,3,1,1,negative
wane,true,No,3,1,1,negative
economi,true,No,3,1,1,negative
vigour,true,No,3,1,1,negative
monthli,false,No,5,0,1,negative
between,false,No,5,0,1,negative
export,false,No,5,0,1,negative
import,false,No,5,0,1,negative
plung,false,No,5,0,1,negative
percent,false,No,5,0,1,negative
billion,false,No,5,0,1,negative
from,false,No,5,0,1,negative
revis,false,No,5,0,1,negative
billion,false,No,5,0,1,negative
fewer,false,No,5,0,1,negative
foreign,false,No,5,0,1,negative
made,false,No,5,0,1,negative
comput,false,No,5,0,1,negative
pour,false,No,5,0,1,negative
into,false,No,5,0,1,negative
american,false,No,5,0,1,negative
market,false,No,5,0,1,negative
suit,false,No,0,0,0,negative
challeng,false,No,0,0,0,negative
adequaci,false,No,0,0,0,negative
disclosur,false,No,0,0,0,negative
compani,false,No,0,0,0,negative
prospectu,false,No,0,0,0,negative
june,false,No,1,0,0,negative
valu,false,No,1,0,0,negative
corn,false,No,1,0,0,negative
export,false,No,1,0,0,negative
fell,false,No,1,0,0,negative
million,false,No,1,0,0,negative
from,false,No,1,0,0,negative
million,false,No,1,0,0,negative
wheat,false,No,1,0,0,negative
export,false,No,1,0,0,negative
fell,false,No,1,0,0,negative
million,false,No,1,0,0,negative
from,false,No,1,0,0,negative
million,false,No,1,0,0,negative
year,false,No,0,0,0,negative
treasuri,false,No,0,0,0,negative
bond,false,No,0,0,0,negative
down,false,No,0,0,0,negative
yield,false,No,0,0,0,negative
percent,false,No,0,0,0,negative
trade,false,No,1,1,0,negative
narrow,false,No,1,1,0,negative
dramat,false,No,1,1,0,negative
june,false,No,1,1,0,negative
import,false,No,1,1,0,negative
merchandis,false,No,1,1,0,negative
petroleum,false,No,1,1,0,negative
plung,false,No,1,1,0,negative
from,false,No,1,1,0,negative
level,false,No,1,1,0,negative
commerc,false,No,1,1,0,negative
depart,false,No,1,1,0,negative
said,false,No,1,1,0,negative
tuesdai,false,No,1,1,0,negative
monthli,true,No,2,0,0,negative
deficit,true,No,2,0,0,negative
drop,true,No,2,0,0,negative
percent,true,No,2,0,0,negative
billion,true,No,2,0,0,negative
from,true,No,2,0,0,negative
revis,true,No,2,0,0,negative
billion,true,No,2,0,0,negative
much,true,No,2,0,0,negative
lower,true,No,2,0,0,negative
than,true,No,2,0,0,negative
billion,true,No,2,0,0,negative
shortfal,true,No,2,0,0,negative
that,true,No,2,0,0,negative
wall,true,No,2,0,0,negative
street,true,No,2,0,0,negative
economist,true,No,2,0,0,negative
